"","year","title","clean_test","binary","genre","imdb_rating","metascore","country","rated","budget_2013","clean_genre","clean_country"
"829",2005,"The Island","ok","PASS","Action, Adventure, Sci-Fi",6.9,50,"USA","PG-13",143163975,"Action","USA"
"830",2005,"The Jacket","men","FAIL","Drama, Mystery, Sci-Fi",7.1,44,"USA, Germany","R",34001444,"Drama","USA"
"831",2005,"The Legend of Zorro","notalk","FAIL","Action, Adventure, Western",5.9,47,"USA","PG",95442650,"Action","USA"
"832",2005,"The Ring Two","ok","PASS","Horror, Mystery, Thriller",5.3,44,"USA","PG-13",59651656,"Horror","USA"
"833",2005,"The Skeleton Key","ok","PASS","Drama, Mystery, Thriller",6.5,47,"USA, Germany","PG-13",47721325,"Drama","USA"
"834",2005,"The Squid and the Whale","men","FAIL","Comedy, Drama",7.4,82,"USA","R",1789550,"Comedy","USA"
"835",2005,"The Wedding Date","ok","PASS","Comedy, Romance",6,32,"USA","PG-13",17895497,"Comedy","USA"
"836",2005,"Transamerica","ok","PASS","Adventure, Comedy, Drama",7.5,66,"USA","R",1193033,"Adventure","USA"
"837",2005,"Tristram Shandy: A Cock and Bull Story","men","FAIL","Comedy, Drama",6.8,80,"UK","R",5666907,"Comedy","UK"
"838",2005,"V for Vendetta","ok","PASS","Action, Sci-Fi, Thriller",8.2,62,"USA, UK, Germany","R",59651656,"Action","USA"
"839",2005,"Waiting...","ok","PASS","Comedy",6.8,30,"USA","R",1342162,"Comedy","USA"
"840",2005,"Walk the Line","ok","PASS","Biography, Drama, Music",7.9,72,"USA, Germany","PG-13",34597961,"Biography","USA"
"841",2005,"War of the Worlds","notalk","FAIL","Adventure, Sci-Fi, Thriller",6.5,73,"USA","PG-13",157480373,"Adventure","USA"
"842",2005,"Water","ok","PASS","Drama, Romance",7.8,77,"Canada, India","PG-13",3579099,"Drama","Canada"
"843",2005,"White Noise","notalk","FAIL","Drama, Horror, Mystery",5.5,30,"UK, Canada, USA","PG-13",11930331,"Drama","UK"
"844",2005,"Yours, Mine and Ours","ok","PASS",NA,NA,NA,NA,NA,53686491,NA,NA
"845",2005,"Zathura: A Space Adventure","nowomen","FAIL","Action, Adventure, Comedy",6.1,67,"USA","PG",77547153,"Action","USA"
"846",2004,"13 Going on 30","ok","PASS","Comedy, Fantasy, Romance",6.1,57,"USA","PG-13",36995786,"Comedy","USA"
"847",2004,"2046","ok","PASS","Drama, Fantasy, Romance",7.5,78,"Hong Kong, China, France, Italy, Germany","R",14798315,"Drama","Hong"
"848",2004,"50 First Dates","men","FAIL","Comedy, Romance",6.8,48,"USA","PG-13",92489466,"Comedy","USA"
"849",2004,"A Cinderella Story","ok","PASS","Comedy, Family, Romance",5.8,25,"USA, Canada","PG",23430665,"Comedy","USA"
"850",2004,"A Very Long Engagement","ok","PASS","Drama, Mystery, Romance",7.8,76,"France, USA","R",67825608,"Drama","France"
"851",2004,"Anchorman: The Legend of Ron Burgundy","men","FAIL","Comedy",7.3,63,"USA","PG-13",30829822,"Comedy","USA"
"852",2004,"Around the World in 80 Days","notalk","FAIL","Action, Adventure, Comedy",5.8,49,"USA, Germany, Ireland, UK","PG",135651216,"Action","USA"
"853",2004,"Banlieue 13","nowomen","FAIL",NA,NA,NA,NA,NA,18497893,NA,NA
"854",2004,"Before Sunset","nowomen","FAIL","Drama, Romance",8.1,90,"USA","R",2466386,"Drama","USA"
"855",2004,"Bridget Jones: The Edge of Reason","ok","PASS","Comedy, Romance",5.8,44,"UK, France, Germany, Ireland, USA","R",61659644,"Comedy","UK"
"856",2004,"Catwoman","ok","PASS","Action, Fantasy",3.3,27,"USA","PG-13",123319288,"Action","USA"
"857",2004,"Cellular","ok","PASS","Action, Crime, Drama",6.5,60,"USA, Germany","PG-13",55493679,"Action","USA"
"858",2004,"Closer","ok","PASS","Drama, Romance",7.3,65,"USA, UK","R",43161751,"Drama","USA"
"859",2004,"Collateral","nowomen","FAIL","Crime, Drama, Thriller",7.6,71,"USA","R",73991573,"Crime","USA"
"860",2004,"Connie and Carla","ok","PASS","Comedy, Crime, Music",6.2,44,"USA","PG-13",24663858,"Comedy","USA"
"861",2004,"Crash","ok","PASS","Drama",7.9,69,"USA, Germany","R",9006109,"Drama","USA"
"862",2004,"D.E.B.S.","ok","PASS","Action, Comedy, Romance",5.2,42,"USA","PG-13",4316175,"Action","USA"
"863",2004,"Dawn of the Dead","ok","PASS","Action, Horror, Sci-Fi",7.4,58,"USA, Canada, Japan, France","R",34529401,"Action","USA"
"864",2004,"Dodgeball: A True Underdog Story","ok","PASS","Comedy, Sport",6.7,55,"USA, Germany","PG-13",36995786,"Comedy","USA"
"865",2004,"Ella Enchanted","ok","PASS","Comedy, Family, Fantasy",6.3,53,"USA, Ireland, UK","PG",43161751,"Comedy","USA"
"866",2004,"Eternal Sunshine of the Spotless Mind","men","FAIL","Drama, Romance, Sci-Fi",8.4,89,"USA","R",24663858,"Drama","USA"
"867",2004,"Eulogy","ok","PASS","Comedy, Drama",6.7,34,"USA, UK, Germany","R",12331929,"Comedy","USA"
"868",2004,"Finding Neverland","ok","PASS","Biography, Drama, Family",7.8,67,"USA, UK","PG",30829822,"Biography","USA"
"869",2004,"Flight of the Phoenix","nowomen","FAIL","Action, Adventure, Drama",6.1,47,"USA","PG-13",92489466,"Action","USA"
"870",2004,"Garden State","ok","PASS","Comedy, Drama, Romance",7.7,67,"USA","R",3082982,"Comedy","USA"
"871",2004,"Harold and Kumar Go to White Castle","ok","PASS",NA,NA,NA,NA,NA,11098736,NA,NA
"872",2004,"Harry Potter and the Prisoner of  Azkaban","ok","PASS",NA,NA,NA,NA,NA,160315074,NA,NA
"873",2004,"Hellboy","notalk","FAIL","Action, Adventure, Fantasy",6.8,72,"USA","PG-13",73991573,"Action","USA"
"874",2004,"Home on the Range","ok","PASS","Animation, Comedy, Family",5.4,50,"USA","PG",135651216,"Animation","USA"
"875",2004,"I Heart Huckabees","ok","PASS","Comedy",6.8,55,"USA, UK, Germany","R",27130243,"Comedy","USA"
"876",2004,"I, Robot","notalk","FAIL","Action, Mystery, Sci-Fi",7.1,59,"USA, Germany","PG-13",129485252,"Action","USA"
"877",2004,"In Good Company","notalk","FAIL","Comedy, Drama, Romance",6.5,66,"USA","PG-13",32063015,"Comedy","USA"
"878",2004,"Kinsey","ok","PASS","Biography, Drama",7.1,79,"USA, Germany","R",13565122,"Biography","USA"
"879",2004,"Kung Fu Hustle","nowomen","FAIL","Action, Comedy, Crime",7.8,78,"Hong Kong, China","R",24663858,"Action","Hong"
"880",2004,"Layer Cake","notalk","FAIL","Crime, Drama, Thriller",7.4,73,"UK","R",8015754,"Crime","UK"
"881",2004,"Lemony Snicket&#39;s A Series of Unfortunate Events","ok","PASS",NA,NA,NA,NA,NA,123319288,NA,NA
"882",2004,"Maria Full of Grace","ok","PASS","Crime, Drama",7.5,87,"Colombia, USA, Ecuador","R",3946217,"Crime","Colombia"
"883",2004,"Mean Girls","ok","PASS","Comedy",6.9,66,"USA, Canada","PG-13",22197472,"Comedy","USA"
"884",2004,"Million Dollar Baby","ok","PASS","Drama, Sport",8.1,86,"USA","PG-13",36995786,"Drama","USA"
"885",2004,"Miracle","notalk","FAIL","Drama, Family, History",7.5,68,"USA","PG",34529401,"Drama","USA"
"886",2004,"My Summer of Love","ok","PASS","Drama, Romance",6.8,82,"UK","R",2096428,"Drama","UK"
"887",2004,"Napoleon Dynamite","notalk","FAIL","Comedy",6.9,64,"USA","PG",493277,"Comedy","USA"
"888",2004,"New York Minute","notalk","FAIL","Comedy",4.7,33,"USA","PG",49327715,"Comedy","USA"
"889",2004,"Primer","notalk","FAIL","Drama, Thriller, Sci-Fi",7,68,"USA","PG-13",8632,"Drama","USA"
"890",2004,"Raising Helen","ok","PASS","Comedy, Drama, Romance",5.9,38,"USA","PG-13",61659644,"Comedy","USA"
"891",2004,"Resident Evil: Apocalypse","ok","PASS","Action, Horror, Sci-Fi",6.1,35,"Germany, France, UK, Canada, USA","R",61659644,"Action","Germany"
"892",2004,"Saved!","ok","PASS","Comedy, Drama",6.9,62,"USA, Canada","PG-13",6165964,"Comedy","USA"
"893",2004,"Saw","men","FAIL","Horror, Mystery, Thriller",7.7,46,"USA, Australia","R",1479831,"Horror","USA"
"894",2004,"Secret Window","notalk","FAIL","Mystery, Thriller",6.6,46,"USA","PG-13",49327715,"Mystery","USA"
"895",2004,"Shark Tale","notalk","FAIL","Animation, Adventure, Comedy",6,48,"USA","PG",92489466,"Animation","USA"
"896",2004,"Shaun of the Dead","ok","PASS","Comedy, Horror",8,76,"UK, France, USA","R",6165964,"Comedy","UK"
"897",2004,"Shrek 2","ok","PASS","Animation, Adventure, Comedy",7.3,75,"USA","PG",86323501,"Animation","USA"
"898",2004,"Sideways","ok","PASS","Comedy, Drama, Romance",7.6,94,"USA","R",20964279,"Comedy","USA"
"899",2004,"Sky Captain and the World of Tomorrow","ok","PASS","Action, Adventure, Mystery",6.1,64,"USA, UK, Italy","PG",86323501,"Action","USA"
"900",2004,"Spanglish","ok","PASS","Comedy, Drama, Romance",6.5,48,"USA","PG-13",92489466,"Comedy","USA"
"901",2004,"Spider-Man 2","notalk","FAIL","Action, Adventure, Fantasy",7.4,83,"USA","PG-13",246638575,"Action","USA"
"902",2004,"Team America: World Police","men","FAIL","Animation, Action, Adventure",7.2,64,"USA, Germany","R",24663858,"Animation","USA"
"903",2004,"The Aviator","notalk","FAIL","Biography, Drama",7.5,77,"USA, Germany","PG-13",135651216,"Biography","USA"
"904",2004,"The Bourne Supremacy","men","FAIL","Action, Crime, Thriller",7.8,73,"USA, Germany","PG-13",104821395,"Action","USA"
"905",2004,"The Butterfly Effect","men","FAIL","Sci-Fi, Thriller",7.7,30,"USA, Canada","R",16031507,"Sci","USA"
"906",2004,"The Chronicles of Riddick","men","FAIL","Action, Adventure, Sci-Fi",6.7,38,"USA","PG-13",147983145,"Action","USA"
"907",2004,"The Day After Tomorrow","ok","PASS","Action, Adventure, Sci-Fi",6.4,47,"USA","PG-13",154149110,"Action","USA"
"908",2004,"The Grudge","ok","PASS","Horror, Mystery, Thriller",5.8,49,"USA, Japan","PG-13",12331929,"Horror","USA"
"909",2004,"The Incredibles","ok","PASS","Animation, Action, Adventure",8,90,"USA","PG",113453745,"Animation","USA"
"910",2004,"The Life Aquatic with Steve Zissou","men","FAIL","Adventure, Comedy, Drama",7.3,62,"USA","R",61659644,"Adventure","USA"
"911",2004,"The Phantom of the Opera","men","FAIL","Drama, Musical, Romance",7.4,40,"UK, USA","PG-13",67825608,"Drama","UK"
"912",2004,"The Polar Express","notalk","FAIL","Animation, Adventure, Family",6.6,61,"USA","TV-PG",209642789,"Animation","USA"
"913",2004,"The Princess Diaries 2: Royal Engagement","ok","PASS","Comedy, Drama, Family",5.6,43,"USA","G",55493679,"Comedy","USA"
"914",2004,"The Stepford Wives","ok","PASS","Comedy, Sci-Fi, Thriller",5.2,42,"USA","PG-13",123319288,"Comedy","USA"
"915",2004,"The Terminal","notalk","FAIL","Comedy, Drama",7.3,55,"USA","PG-13",92489466,"Comedy","USA"
"916",2004,"The Village","ok","PASS","Drama, Mystery, Thriller",6.5,44,"USA","PG-13",88398934,"Drama","USA"
"917",2004,"The Whole Ten Yards","notalk","FAIL","Comedy, Crime, Thriller",5.4,24,"USA","PG-13",36995786,"Comedy","USA"
"918",2004,"Troy","notalk","FAIL","Adventure, Drama",7.2,56,"USA, Malta, UK","R",184978932,"Adventure","USA"
"919",2004,"Van Helsing","ok","PASS","Action, Adventure, Fantasy",5.9,35,"USA, Czech Republic","PG-13",209642789,"Action","USA"
"920",2004,"Vera Drake","ok","PASS","Crime, Drama",7.7,83,"UK, France","R",13565122,"Crime","UK"
"921",2004,"White Chicks","ok","PASS","Crime, Comedy",5.3,41,"USA","PG-13",24663858,"Crime","USA"
"922",2004,"Wimbledon","ok","PASS","Comedy, Romance, Sport",6.3,59,"UK, France, USA","PG-13",43161751,"Comedy","UK"
"923",2003,"2 Fast 2 Furious","notalk","FAIL","Action, Crime, Thriller",5.6,38,"USA, Germany","PG-13",96222609,"Action","USA"
"924",2003,"Big Fish","notalk","FAIL","Adventure, Drama, Fantasy",8,58,"USA","PG-13",88626087,"Adventure","USA"
"925",2003,"Bon voyage","ok","PASS","Comedy, Drama, Mystery",6.9,68,"France","PG-13",25321739,"Comedy","France"
"926",2003,"Bruce Almighty","ok","PASS","Comedy, Drama, Fantasy",6.7,46,"USA","PG-13",102553043,"Comedy","USA"
"927",2003,"Charlie&#39;s Angels: Full Throttle","ok","PASS",NA,NA,NA,NA,NA,151930435,NA,NA
"928",2003,"Cold Mountain","ok","PASS","Drama, Romance, War",7.2,73,"USA, UK, Romania, Italy","R",101286957,"Drama","USA"
"929",2003,"Cradle 2 the Grave","notalk","FAIL","Action, Crime, Drama",5.7,36,"USA","R",31652174,"Action","USA"
"930",2003,"Daddy Day Care","ok","PASS","Comedy, Family",5.5,39,"USA","PG",75965217,"Comedy","USA"
"931",2003,"Daredevil","nowomen","FAIL","Action, Crime, Fantasy",5.4,42,"USA","PG-13",101286957,"Action","USA"
"932",2003,"Darkness Falls","notalk","FAIL","Horror, Thriller",4.9,23,"USA, Australia","PG-13",8862609,"Horror","USA"
"933",2003,"Dreamcatcher","nowomen","FAIL","Drama, Horror, Sci-Fi",5.5,35,"USA, Australia","R",86093913,"Drama","USA"
"934",2003,"Final Destination 2","ok","PASS","Horror, Thriller",6.2,38,"USA, Canada","R",32918261,"Horror","USA"
"935",2003,"Finding Nemo","notalk","FAIL","Animation, Adventure, Comedy",8.2,90,"USA","G",119012174,"Animation","USA"
"936",2003,"Freaky Friday","ok","PASS","Comedy, Family, Fantasy",6.1,70,"USA","PG",32918261,"Comedy","USA"
"937",2003,"Girl with a Pearl Earring","ok","PASS","Biography, Drama, Romance",7,72,"UK, Luxembourg","PG-13",15193043,"Biography","UK"
"938",2003,"Goodbye Lenin!","ok","PASS",NA,NA,NA,NA,NA,8102957,NA,NA
"939",2003,"Holes","men","FAIL","Adventure, Comedy, Drama",7.1,71,"USA","PG",25321739,"Adventure","USA"
"940",2003,"Hollywood Homicide","notalk","FAIL","Action, Comedy, Crime",5.3,47,"USA","PG-13",94956522,"Action","USA"
"941",2003,"House of Sand and Fog","ok","PASS","Drama",7.6,71,"USA","R",20890435,"Drama","USA"
"942",2003,"How to Lose a Guy in 10 Days","men","FAIL","Comedy, Romance",6.3,45,"USA, Germany","PG-13",63304348,"Comedy","USA"
"943",2003,"Hulk","notalk","FAIL","Action, Sci-Fi",5.7,54,"USA","PG-13",173453913,"Action","USA"
"944",2003,"Identity","notalk","FAIL","Mystery, Thriller",7.3,64,"USA","R",35450435,"Mystery","USA"
"945",2003,"In the Cut","ok","PASS","Mystery, Thriller",5.3,46,"Australia, USA, UK","R",15193043,"Mystery","Australia"
"946",2003,"Jeepers Creepers II","ok","PASS","Horror, Thriller",5.5,36,"USA","R",31652174,"Horror","USA"
"947",2003,"Kill Bill: Vol. 1","ok","PASS","Action, Crime",8.2,69,"USA","R",69634783,"Action","USA"
"948",2003,"Lara Croft Tomb Raider: The Cradle of Life","nowomen","FAIL","Action, Adventure, Fantasy",5.4,43,"USA, Germany, Japan, UK","PG-13",113947826,"Action","USA"
"949",2003,"Legally Blonde 2: Red, White &amp; Blonde","ok","PASS",NA,NA,NA,NA,NA,31652174,NA,NA
"950",2003,"Les triplettes de Belleville","ok","PASS",NA,NA,NA,NA,NA,2532174,NA,NA
"951",2003,"Love Actually","ok","PASS","Comedy, Drama, Romance",7.7,55,"UK, USA, France","R",56973913,"Comedy","UK"
"952",2003,"Master and Commander: The Far Side of the World","nowomen","FAIL","Action, Adventure, Drama",7.4,81,"USA","PG-13",170921739,"Action","USA"
"953",2003,"Mona Lisa Smile","ok","PASS","Drama",6.3,45,"USA","PG-13",82295652,"Drama","USA"
"954",2003,"Monster","ok","PASS","Biography, Crime, Drama",7.3,74,"USA, Germany","R",6330435,"Biography","USA"
"955",2003,"Mystic River","ok","PASS","Crime, Drama, Mystery",8,84,"USA, Australia","R",37982609,"Crime","USA"
"956",2003,"Peter Pan","ok","PASS","Adventure, Family, Fantasy",6.9,64,"Australia, USA, UK","PG",126608696,"Adventure","Australia"
"957",2003,"Pirates of the Caribbean: The Curse of the Black Pearl","men","FAIL","Action, Adventure, Fantasy",8.1,63,"USA","PG-13",158260870,"Action","USA"
"958",2003,"Pride and Prejudice","ok","PASS","Comedy, Romance",5.4,NA,"USA","PG",35450435,"Comedy","USA"
"959",2003,"S.W.A.T.","ok","PASS","Action, Crime, Thriller",6,45,"USA","PG-13",88626087,"Action","USA"
"960",2003,"Scary Movie 3","ok","PASS","Comedy",5.4,49,"USA, Canada","PG-13",56973913,"Comedy","USA"
"961",2003,"Secondhand Lions","notalk","FAIL","Comedy, Drama, Family",7.6,52,"USA","PG",37982609,"Comedy","USA"
"962",2003,"Shanghai Knights","notalk","FAIL","Action, Adventure, Comedy",6.2,58,"USA, Hong Kong","PG-13",63304348,"Action","USA"
"963",2003,"Shattered Glass","men","FAIL","Drama, History",7.3,73,"USA, Canada","PG-13",7596522,"Drama","USA"
"964",2003,"Sinbad: Legend of the Seven Seas","men","FAIL","Adventure, Fantasy, Animation",6.6,48,"USA","PG",75965217,"Adventure","USA"
"965",2003,"Spy Kids 3-D: Game Over","ok","PASS","Action, Adventure, Comedy",4.1,57,"USA","PG",50643478,"Action","USA"
"966",2003,"Swimming Pool","ok","PASS","Thriller",6.8,70,"France, UK","R",9875478,"Thriller","France"
"967",2003,"Terminator 3: Rise of the Machines","ok","PASS","Action, Sci-Fi, Thriller",6.4,66,"USA, Germany, UK","R",215234783,"Action","USA"
"968",2003,"The Core","ok","PASS","Action, Adventure, Sci-Fi",5.4,48,"USA, Germany, Canada","PG-13",107617391,"Action","USA"
"969",2003,"The Italian Job","notalk","FAIL","Action, Crime, Thriller",7,68,"USA, France, UK","PG-13",75965217,"Action","USA"
"970",2003,"The Jungle Book 2","nowomen","FAIL","Adventure, Animation, Family",5.3,38,"USA, Australia","G",25321739,"Adventure","USA"
"971",2003,"The Last Samurai","nowomen","FAIL","Action, Drama, History",7.7,55,"USA, New Zealand, Japan","R",177252174,"Action","USA"
"972",2003,"The League of Extraordinary Gentlemen","nowomen","FAIL","Action, Adventure, Fantasy",5.8,30,"USA, Germany, Czech Republic, UK","PG-13",98754783,"Action","USA"
"973",2003,"The Lord of the Rings: The Return of the King","notalk","FAIL","Action, Adventure, Fantasy",8.9,94,"USA, New Zealand","PG-13",119012174,"Action","USA"
"974",2003,"The Matrix Reloaded","ok","PASS","Action, Sci-Fi",7.2,62,"USA, Australia","R",160793043,"Action","USA"
"975",2003,"The Matrix Revolutions","ok","PASS","Action, Adventure, Sci-Fi",6.7,47,"Australia, USA","R",139269565,"Action","Australia"
"976",2003,"The Missing","ok","PASS","Adventure, Thriller, Western",6.5,55,"USA","R",82295652,"Adventure","USA"
"977",2003,"Thirteen","ok","PASS","Biography, Drama",6.9,70,"USA","R",2532174,"Biography","USA"
"978",2003,"Timeline","notalk","FAIL","Action, Adventure, Sci-Fi",5.6,28,"USA","PG-13",101286957,"Action","USA"
"979",2003,"Undead","ok","PASS","Action, Comedy, Horror",5.6,34,"Australia","R",949565,"Action","Australia"
"980",2003,"Wrong Turn","ok","PASS","Horror, Thriller",6.1,32,"USA, Germany","R",12660870,"Horror","USA"
"981",2003,"X2 (X-Men 2)","ok","PASS",NA,NA,NA,NA,NA,158260870,NA,NA
"982",2002,"25th Hour","men","FAIL","Crime, Drama",7.7,67,"USA","R",5828306,"Crime","USA"
"983",2002,"28 Days Later...","ok","PASS","Horror, Sci-Fi, Thriller",7.7,73,"UK","R",10361434,"Horror","UK"
"984",2002,"8 femmes","ok","PASS",NA,NA,NA,NA,NA,10361434,NA,NA
"985",2002,"8 Mile","notalk","FAIL","Drama, Music",6.9,77,"USA, Germany","R",53102348,"Drama","USA"
"986",2002,"About Schmidt","notalk","FAIL","Comedy, Drama",7.2,85,"USA","R",38855376,"Comedy","USA"
"987",2002,"All or Nothing","ok","PASS","Drama, Comedy",7.6,72,"UK, France","R",11656613,"Drama","UK"
"988",2002,"Antwone Fisher","notalk","FAIL","Biography, Drama, Romance",7.3,62,"USA","PG-13",16189740,"Biography","USA"
"989",2002,"Austin Powers in Goldmember","notalk","FAIL","Action, Comedy, Crime",6.2,62,"USA","PG-13",81596291,"Action","USA"
"990",2002,"Bend It Like Beckham","ok","PASS","Comedy, Drama, Romance",6.7,66,"UK, Germany, USA","PG-13",7253004,"Comedy","UK"
"991",2002,"Blade II","notalk","FAIL","Action, Horror, Sci-Fi",6.7,52,"USA, Germany","R",69939678,"Action","USA"
"992",2002,"Blue Crush","ok","PASS","Drama, Romance, Sport",5.6,61,"USA, Germany","PG-13",38855376,"Drama","USA"
"993",2002,"Cabin Fever","ok","PASS","Horror",5.6,56,"USA","R",1942769,"Horror","USA"
"994",2002,"Carrie","ok","PASS","Drama, Horror, Sci-Fi",5.5,NA,"USA","TV-14",38855376,"Drama","USA"
"995",2002,"Catch Me If You Can","notalk","FAIL","Biography, Crime, Drama",8,76,"USA, Canada","PG-13",67349319,"Biography","USA"
"996",2002,"Chicago","ok","PASS","Comedy, Crime, Musical",7.2,82,"USA, Germany, Canada","PG-13",38855376,"Comedy","USA"
"997",2002,"Crossroads","ok","PASS","Adventure, Comedy, Drama",3.2,27,"USA","PG-13",15542151,"Adventure","USA"
"998",2002,"Death to Smoochy","men","FAIL","Comedy, Crime, Drama",6.4,38,"USA, UK, Germany","R",64758961,"Comedy","USA"
"999",2002,"Die Another Day","men","FAIL","Action, Adventure, Crime",6.1,56,"UK, USA","PG-13",183915449,"Action","UK"
"1000",2002,"Drumline","notalk","FAIL","Comedy, Drama, Romance",5.5,63,"USA","PG-13",25903584,"Comedy","USA"
"1001",2002,"Equilibrium","notalk","FAIL","Action, Drama, Sci-Fi",7.6,33,"USA","R",25903584,"Action","USA"
"1002",2002,"Far from Heaven","ok","PASS","Drama",7.4,84,"USA, France","PG-13",17484919,"Drama","USA"
"1003",2002,"Frida","men","FAIL","Biography, Drama, Romance",7.4,61,"USA, Canada, Mexico","R",15542151,"Biography","USA"
"1004",2002,"Funny Ha Ha","ok","PASS","Comedy, Drama",6.4,78,"USA","N/A",38855,"Comedy","USA"
"1005",2002,"Gangs of New York","notalk","FAIL","Crime, Drama, History",7.5,72,"USA, Italy","R",125632384,"Crime","USA"
"1006",2002,"Gerry","nowomen","FAIL","Adventure, Drama, Mystery",6.2,54,"USA","R",9066255,"Adventure","USA"
"1007",2002,"Harry Potter and the Chamber of Secrets","ok","PASS","Adventure, Family, Fantasy",7.3,63,"USA, UK, Germany","PG",129517922,"Adventure","USA"
"1008",2002,"High Crimes","ok","PASS","Crime, Drama, Mystery",6.3,48,"USA","PG-13",54397527,"Crime","USA"
"1009",2002,"I Spy","notalk","FAIL","Action, Adventure, Comedy",5.4,35,"USA","PG-13",90662545,"Action","USA"
"1010",2002,"Ice Age","nowomen","FAIL","Animation, Adventure, Comedy",7.6,60,"USA","PG",84186649,"Animation","USA"
"1011",2002,"Igby Goes Down","men","FAIL","Comedy, Drama",7,72,"USA","R",11656613,"Comedy","USA"
"1012",2002,"Insomnia","notalk","FAIL","Crime, Mystery, Thriller",7.2,78,"USA, Canada","R",59578244,"Crime","USA"
"1013",2002,"Lilo and Stitch","ok","PASS",NA,NA,NA,NA,NA,103614337,NA,NA
"1014",2002,"Maid in Manhattan","ok","PASS","Comedy, Drama, Romance",4.9,45,"USA","PG-13",71234857,"Comedy","USA"
"1015",2002,"May","ok","PASS","Drama, Horror, Thriller",6.8,58,"USA","R",2266564,"Drama","USA"
"1016",2002,"Men in Black II","notalk","FAIL","Action, Comedy, Sci-Fi",6,49,"USA","PG-13",181325090,"Action","USA"
"1017",2002,"Minority Report","notalk","FAIL","Action, Mystery, Sci-Fi",7.7,80,"USA","PG-13",132108280,"Action","USA"
"1018",2002,"Mr Deeds","men","FAIL",NA,NA,NA,NA,NA,64758961,NA,NA
"1019",2002,"My Big Fat Greek Wedding","ok","PASS","Comedy, Romance",6.6,62,"USA, Canada","PG",6475896,"Comedy","USA"
"1020",2002,"Panic Room","ok","PASS","Crime, Drama, Thriller",6.8,65,"USA","R",62168602,"Crime","USA"
"1021",2002,"Phone Booth","notalk","FAIL","Mystery, Thriller",7.1,56,"USA","R",14246971,"Mystery","USA"
"1022",2002,"Queen of the Damned","ok","PASS","Fantasy, Horror, Music",5.1,30,"USA, Australia","R",45331273,"Fantasy","USA"
"1023",2002,"Rabbit-Proof Fence","ok","PASS","Adventure, Biography, Drama",7.5,80,"Australia","PG",9066255,"Adventure","Australia"
"1024",2002,"Real Women Have Curves","ok","PASS","Comedy, Drama",7,71,"USA","PG-13",3885538,"Comedy","USA"
"1025",2002,"Red Dragon","notalk","FAIL","Crime, Thriller",7.2,60,"USA, Germany","R",101023979,"Crime","USA"
"1026",2002,"Reign of Fire","notalk","FAIL","Action, Adventure, Fantasy",6.1,39,"UK, Ireland, USA","PG-13",77710753,"Action","UK"
"1027",2002,"Resident Evil","ok","PASS","Action, Horror, Sci-Fi",6.7,33,"UK, Germany, France, USA","R",45331273,"Action","UK"
"1028",2002,"Scooby-Doo","ok","PASS","Adventure, Comedy, Family",4.9,35,"USA, Australia","PG",108795054,"Adventure","USA"
"1029",2002,"Signs","notalk","FAIL","Drama, Sci-Fi, Thriller",6.7,59,"USA","PG-13",91572563,"Drama","USA"
"1030",2002,"Snow Dogs","notalk","FAIL","Adventure, Comedy, Family",5.1,29,"Canada, USA","PG",41445735,"Adventure","Canada"
"1031",2002,"Solaris","notalk","FAIL","Drama, Mystery, Romance",6.2,65,"USA","PG-13",60873423,"Drama","USA"
"1032",2002,"Spider-Man","notalk","FAIL","Action, Fantasy",7.3,73,"USA","PG-13",180029911,"Action","USA"
"1033",2002,"Spirit: Stallion of the Cimarron","nowomen","FAIL","Animation, Adventure, Comedy",6.9,52,"USA","G",103614337,"Animation","USA"
"1034",2002,"Spun","ok","PASS","Comedy, Crime, Drama",6.8,41,"USA","R",5828306,"Comedy","USA"
"1035",2002,"Spy Kids 2: Island of Lost Dreams","ok","PASS","Action, Adventure, Comedy",5,66,"USA","PG",49216810,"Action","USA"
"1036",2002,"Star Trek: Nemesis","notalk","FAIL","Action, Adventure, Sci-Fi",6.4,51,"USA","PG-13",77710753,"Action","USA"
"1037",2002,"The Adventures of Pluto Nash","men","FAIL","Comedy, Action, Sci-Fi",3.7,12,"USA, Australia","PG-13",129517922,"Comedy","USA"
"1038",2002,"The Banger Sisters","ok","PASS","Comedy, Drama",5.6,48,"USA","R",12951792,"Comedy","USA"
"1039",2002,"The Bourne Identity","notalk","FAIL","Action, Mystery, Thriller",7.9,68,"USA, Germany, Czech Republic","PG-13",77710753,"Action","USA"
"1040",2002,"The Dangerous Lives of Altar Boys","notalk","FAIL","Comedy, Drama",7.1,69,"USA","R",15542151,"Comedy","USA"
"1041",2002,"The Good Girl","ok","PASS","Comedy, Drama, Romance",6.5,71,"USA, Germany, Netherlands","R",10361434,"Comedy","USA"
"1042",2002,"The Hours","ok","PASS","Drama",7.6,81,"USA, UK","PG-13",32379480,"Drama","USA"
"1043",2002,"The Importance of Being Earnest","ok","PASS","Comedy, Drama, Romance",6.9,60,"UK, USA","PG",19427688,"Comedy","UK"
"1044",2002,"The Lord of the Rings: The Two Towers","notalk","FAIL","Action, Adventure, Fantasy",8.8,88,"USA, New Zealand","PG-13",121746846,"Action","USA"
"1045",2002,"The Powerpuff Girls","ok","PASS","Animation, Action, Adventure",6.4,65,"USA","PG",32379480,"Animation","USA"
